Prospect ID,Lead Number,Company,Lead Origin,Mobile Number,Website,Time Zone,Job Title,Lead Source,Source Medium,Notes,Source Campaign,Source Content,Do Not Email,Do Not Call,Lead Stage,Lead Grade,Lead Score,Order Value,Engagement Score,TotalVisits,Page Views Per Visit,Average Time Per Visit,Last Activity,Last Activity Date,Related Landing Page Id,First Landing Page Submission Id,First Landing Page Submission Date,Created On,Modified On,Lead Conversion Date,Address 1,Address 2,Cityold,State,Country,Zip,Facebook URL,Twitter URL,LinkedIn URL,Industry,Work Area,Course Interested,Keyword,Date,Specialization,Entrance Test,How did you hear about SomeSchool,What is your current occupation,If you are a working professional,If you are a working professional please mention ,What matters most to you in choosing an ADP,Age,Next Follow Up,Search,Magazine,Newspaper Article,Welearn Forums,Newspaper,Digital Advertisement,Through Recommendations,Any other Please specify,Last Degree,Receive More Updates About Our Courses,Admission Number,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on PGDMHBSCM,Chat Group,Lead Profile,City New,Country New,Industry New,Profile Score,Asymmetrique Activity Index,Asymmetrique Profile Index,ecode,amt,eventname,Enquiry Type,Asymmetrique Activity Score,Asymmetrique Profile Score,Admission Date,I agree to pay the amount through cheque,Previous Stage,Number of Followup Calls,Asym how soon you can join program,Asymm Reason to take admission,Asymm Are you aware about SomeSchool College,Asymm Are you applying for any other form of MBA,Asym What is your expectation from this course,Asym How do you feel about taking admission,Asym What stopping you from joining course,Asym What are your concerns for taking admission,Asym preferences for selecting management course,a free copy of Mastering The Interview,What attracted you to consider SomeSchool ,you to consider SomeSchool ,Landing Page,Admission Constraints,Lead Type,Asymmetrique Scoring Model,Last Notable Activity,Last Notable Activity Date,Source Referrer,Last Visit Date,Photo Url,Stage Rotting Flag Status,Stage Rotting Flag Message,Stage Rotting Flag Modification Date,Stage Rotting Flag Additional Info,Stage Rotting Flag Level,Mailing Preferences,Twitter Id,Facebook Id,LinkedIn Id,Skype Id,Gtalk Id,Google Plus Id,Quality Score 01,Groups,Converted,Total Time Spent on Website,How did you hear about X Education,What matters most to you in choosing a course,X Education Forums,Get updates on DM Content,City,A free copy of Mastering The Interview,First Name,Last Name,Email
69eb120d-7816-40c1-b0d3-c3c40f5de770,629734,,Landing Page Submission,,,,,Direct Traffic,,Did placement assistance is provided to students of Hybrid Program,,,No,No,Unreachable,B,140,,0,3.0,3.0,196.0,Email Opened,09-07-2016 12:51,45c9f278-6ce2-11e5-a199-22000aa4133b,ea2bbfe7-44e7-42ff-91a9-f701efea4e7b,30-06-2016 10:27,30-06-2016 10:20,01-07-2016 11:54,30-06-2016 10:27,,,,Madhya Pradesh,India,,,,,,,,,,Hospitality Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,Tele Counsellor,,No,,Ringing,Not Sure,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,1,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,09-07-2016 12:51,,09-07-2016 12:51,,,,,,,,,,,,,,,,0,1932,Select,Better Career Prospects,No,No,Select,No,KOIrwTN,ADDOkfz,ry2irz7p@kfnuo.com
6a812395-bcf0-4763-aa03-171041b24eaf,632948,,API,,,,,Olark Chat,,,,,No,No,Junk Lead,,0,,0,0.0,0.0,0.0,Olark Chat Conversation,04-07-2016 6:47,,,,04-07-2016 6:45,04-07-2016 11:34,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,Students Support,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,,,Modified,04-07-2016 11:34,,04-07-2016 6:47,,,,,,,,,,,,,,,,0,0,,,No,No,,No,aCgQcgi,GwkVNNo,sm8egnwx@jgyko.com
6ae9491c-946e-4f48-8d20-2bf952b8b43f,626274,8308809680,Lead Add Form,,,,,Reference,,,,,No,No,Qualified,,0,,0,0.0,0.0,0.0,SMS Sent,24-07-2016 11:06,,,,27-06-2016 9:45,27-06-2016 11:35,,,,,,,,,,,,,,,,Healthcare Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Low in Relevance,No,No,,Potential Lead,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,24-07-2016 11:06,,24-07-2016 11:06,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Mumbai,No,OKdIvjT,bGFutKE,
6da5be9f-3f34-4dc7-9e30-7c26d030372e,579799,,Landing Page Submission,,,,,Direct Traffic,,,,,Yes,No,Junk Lead,,110,,0,6.0,6.0,36.4,Page Visited on Website,01-05-2016 9:29,52c73a3d-727c-11e5-a199-22000aa4133b,7618afa1-7cec-466a-9b69-c4ff9d84f80e,01-05-2016 9:27,01-05-2016 9:24,21-05-2016 6:55,01-05-2016 9:27,,,Mumbai,Maharashtra,India,,,,,,,,,,Business Administration,MAT,Select,Other,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Not doing further education,Worst,No,No,,Other Leads,Mumbai,India,Consumer Durables,High,01.High,01.High,,,,,16.0,18.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,Modified,21-05-2016 6:55,,01-05-2016 9:29,,,,,,,,,,,,,,,,0,1679,Select,Better Career Prospects,No,No,Mumbai,Yes,ZpRzNUh,Sxaowgt,l3629guw@eqqoy.com
6ec193f5-b88f-4626-bc9b-8e59538a1634,647775,,API,,,,,Olark Chat,,,,,No,No,Qualified,,10,,10,0.0,0.0,0.0,Email Opened,26-07-2016 5:08,,,,20-07-2016 7:01,20-07-2016 7:05,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,01.High,02.Medium,,,,,16.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,26-07-2016 5:08,,26-07-2016 5:08,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,GZixUKY,XpQasAq,sclky21a@whmaj.com
6fa22279-6566-4a8b-9c46-4704e2e29a78,598955,pune university,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,,217,,20,3.0,3.0,14.0,Email Opened,31-07-2016 1:38,52c73a3d-727c-11e5-a199-22000aa4133b,f3580f4c-4ea2-4f28-b6d1-b7d598ea7097,27-05-2016 10:44,27-05-2016 10:44,27-05-2016 11:30,27-05-2016 10:44,,,Pune,Maharashtra,India,,,,,,,,,,Finance Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Other Cities of Maharashtra,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,Email Opened,31-07-2016 1:38,,31-07-2016 1:38,,,,,,,,,,,,,,,,1,1292,Select,Better Career Prospects,No,No,Other Cities of Maharashtra,Yes,bbEpSaU,TChNxbe,
702e91c1-232e-49c2-8a2c-8a190eae4ee7,604840,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,20,,10,0.0,0.0,0.0,Email Opened,26-07-2016 3:55,,,,04-06-2016 5:15,04-06-2016 5:16,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,26-07-2016 3:55,,26-07-2016 3:55,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,AegvxPY,EgXovpJ,
712c867d-b4b6-441a-b31c-8d91def1abbc,629610,University of colombo in sri lanka,API,,,,,Olark Chat,,,,,No,No,Qualified,,20,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,30-06-2016 8:52,30-06-2016 9:21,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,exWbwve,eRygGVU,
71658a38-9e4a-4c53-b10c-97542bda9938,633800,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Unreachable,B,70,,0,2.0,2.0,6.0,SMS Sent,05-07-2016 11:04,52c73a3d-727c-11e5-a199-22000aa4133b,3519f338-e30f-4c3e-8044-0e38b4b1ebe6,05-07-2016 5:48,05-07-2016 5:48,18-07-2016 6:24,05-07-2016 5:48,,,Kolkata,West Bengal,India,,,,,,,,,,Finance Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,Might be,No,No,,Select,Other Cities,India,Consumer Durables,,02.Medium,02.Medium,,,,,13.0,16.0,,No,Select,2,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,Modified,18-07-2016 6:24,,05-07-2016 11:04,,,,,,,,,,,,,,,,0,73,Select,Better Career Prospects,No,No,Other Cities,Yes,pOQHvdh,dQMsFjB,3njq5yf0@lvhbu.com
71c536e6-d510-49b1-a6f3-e01f303a541d,586563,mumbai university,API,,,,,Olark Chat,,,,,No,No,Closed,,40,,0,0.0,0.0,0.0,Email Opened,14-05-2016 7:13,,,,10-05-2016 10:31,21-06-2016 10:56,,,,,,,,,,,,,,,,Marketing Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/0167,Closed by Horizzon,High in Relevance,No,No,Leads Support,Select,Mumbai,India,Consumer Durables,High,02.Medium,02.Medium,,,,,15.0,16.0,04-06-2016 0:00,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,21-06-2016 10:56,,14-05-2016 7:13,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Mumbai,No,DTwsWDV,JZVIZOk,
731c11a2-d653-4289-903b-6e25ab45d729,580028,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Not Interested,,130,,0,3.0,3.0,243.5,Email Opened,21-06-2016 14:58,52c73a3d-727c-11e5-a199-22000aa4133b,fda1924a-71f3-4bb4-96dd-d329fef78146,01-05-2016 16:19,01-05-2016 16:11,21-05-2016 6:59,01-05-2016 16:19,,,Mumbai,Maharashtra,India,,,,,,,,,,Human Resource Management,MAT,Select,Student,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Interested in other courses,Low in Relevance,No,No,,Potential Lead,Mumbai,India,Consumer Durables,High,02.Medium,01.High,,,,,13.0,20.0,,No,Select,Select,Select,Required for getting promotion,"Not aware, someone recommended",Select,Helps to grow personally,Select,Timing,Timings,Medium Match,Yes,,Select,,Took just information,,2.0,Email Opened,21-06-2016 14:58,,21-06-2016 14:58,,,,,,,,,,,,,,,,0,321,Select,Better Career Prospects,No,No,Mumbai,Yes,tmDZXax,VnsPNAL,x7anoqnv@rdphq.com
746e8acf-ff09-4dff-9ce1-475588b005b9,651799,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,35,,10,0.0,0.0,0.0,Email Link Clicked,23-07-2016 9:25,,,,23-07-2016 8:50,23-07-2016 8:55,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Link Clicked,23-07-2016 9:25,,23-07-2016 9:25,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,KoVKIsx,KFcukjq,
750320df-4981-459d-bb6e-1339599fd0f8,589802,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Not Interested,,80,,0,2.0,2.0,3.0,Email Opened,24-05-2016 4:34,52c73a3d-727c-11e5-a199-22000aa4133b,472e200b-c80d-41e8-b5fe-95a8396f89cb,14-05-2016 19:29,14-05-2016 19:29,21-05-2016 6:32,14-05-2016 19:29,,,Mumbai,Maharashtra,India,,,,,,,,,,Services Excellence,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,,,Mumbai,,,,02.Medium,02.Medium,,,,,14.0,15.0,,No,,,,,,,,,,,,Yes,,,,,,2.0,Email Opened,24-05-2016 4:34,,24-05-2016 4:34,,,,,,,,,,,,,,,,0,134,,,No,No,Mumbai,Yes,mTPifgZ,mWuUpUD,wtif3spq@hxduv.com
75145cf2-df48-444b-a034-180a737eb212,650459,,API,,,,,Olark Chat,,,,,No,No,Junk Lead,,0,,0,0.0,0.0,0.0,Olark Chat Conversation,22-07-2016 8:12,,,,22-07-2016 7:54,22-07-2016 8:20,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,,,,,,01.High,02.Medium,,,,,17.0,15.0,,No,,,,,,,,,,,,No,,,,,,2.0,Modified,22-07-2016 8:20,,22-07-2016 8:12,,,,,,,,,,,,,,,,0,0,,,No,No,,No,etkVvOE,WBAbnYh,aiioafoi@gpvep.com
75c7c34c-c3ea-41f1-84d5-b0271bf4b364,623507,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Junk Lead,B,150,,0,2.0,2.0,6.0,Email Opened,07-08-2016 18:56,52c73a3d-727c-11e5-a199-22000aa4133b,871ca10b-db70-43a5-93eb-8bc452f113cb,24-06-2016 11:11,24-06-2016 11:11,24-06-2016 11:56,24-06-2016 11:11,,,Palghar,Maharashtra,India,,,,,,,,,,Supply Chain Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Already a student,Not Sure,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,Email Opened,07-08-2016 18:56,,07-08-2016 18:56,,,,,,,,,,,,,,,,0,848,Select,Better Career Prospects,No,No,Mumbai,Yes,dAQswfp,AwYjJhx,lfnen5ny@onsjo.com
76aa8fbe-2dca-4a3d-a591-c3b849534ea4,623497,mumbai university,Landing Page Submission,,,,,Google,CPC,Iam working woman want do MBA finance plz help to understand procedure of part time MBA,SomeSchool Brand,SomeSchool MBA,No,No,Qualified,,70,,0,3.0,3.0,82.5,SMS Sent,21-07-2016 7:16,6873705b-0398-11e5-981b-22000a9700b4,7c868904-8da0-4290-887f-5ac7d3e309b1,24-06-2016 11:07,24-06-2016 11:04,24-06-2016 11:11,24-06-2016 11:07,,,Mumbai,Maharashtra,India,,,,,,,,,,Finance Management,MAT,Social Media,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,1353,Social Media,Better Career Prospects,No,No,Mumbai,No,raDCuWK,hpSgZqO,
77553e85-4dcc-4000-a836-da4ca70d8358,655111,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,30,,30,0.0,0.0,0.0,Email Opened,26-07-2016 13:52,,,,26-07-2016 7:08,26-07-2016 7:20,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,14.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,26-07-2016 13:52,,26-07-2016 13:52,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,owAGMuW,eFgrhhN,
777048d9-7ca7-48fc-b14f-b94cc85659c5,617405,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Closed,,295,,0,7.0,2.33,327.75,Page Visited on Website,11-07-2016 17:24,52c73a3d-727c-11e5-a199-22000aa4133b,134c8a2f-ed82-4ad4-b371-a8cb799fea04,18-06-2016 5:08,18-06-2016 5:08,18-07-2016 6:39,18-06-2016 5:09,,,,,France,,,,,,,,,,E-COMMERCE,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/1003,Closed by Horizzon,High in Relevance,No,No,,Potential Lead,Other Cities of Maharashtra,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,16.0,13-07-2016 0:00,No,Qualified,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,Modified,18-07-2016 6:39,,11-07-2016 17:24,,,,,,,,,,,,,,,,1,899,Select,Better Career Prospects,No,No,Other Cities of Maharashtra,Yes,rlQhLFa,BMnGVwg,dyqtb8oc@liajq.com
77adc5c0-9c7f-494d-8e67-d98b9ba49374,596659,bangalore university in 1999,API,,,,,Olark Chat,,,,,No,No,Qualified,,125,,10,0.0,0.0,0.0,Email Opened,26-07-2016 12:17,,,,24-05-2016 10:06,24-05-2016 13:18,,,,,,,,,,,,,,,,Rural and Agribusiness,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,Leads Support,Select,Other Metro Cities,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,26-07-2016 12:17,,26-07-2016 12:17,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Other Metro Cities,No,yaZUVqR,qtUmmXV,
77e1f56b-ee02-4d58-8578-2c48c3700d89,599959,,Landing Page Submission,,,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Unreachable,,80,,0,3.0,3.0,25.0,SMS Sent,15-06-2016 8:46,6873705b-0398-11e5-981b-22000a9700b4,7f7a17dd-261e-43c5-bf5b-e75e4c4505dd,29-05-2016 5:34,29-05-2016 5:34,30-05-2016 7:43,29-05-2016 5:34,,,Mumbai,Maharashtra,India,,,,,,,,,,Human Resource Management,MAT,Multiple Sources,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,Not Sure,No,No,,Select,Other Cities of Maharashtra,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,15-06-2016 8:46,,15-06-2016 8:46,,,,,,,,,,,,,,,,0,129,Multiple Sources,Better Career Prospects,No,No,Other Cities of Maharashtra,No,TUiFmUJ,iITHSLY,38ysjast@dscis.com
789a46e1-6372-4c4c-a3af-95c2182d35fa,600201,mumbai university,API,,,,,Olark Chat,,,,,No,No,Qualified,,140,,0,5.0,1.67,206.67,SMS Sent,21-07-2016 7:16,,,,29-05-2016 11:28,07-06-2016 12:07,,,,Mumbai,Maharashtra,India,,,,,,,,,,Finance Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,1333,Select,Better Career Prospects,No,No,Mumbai,Yes,jtnVoDC,DRprhvX,
79439cb8-aca6-4238-8053-c5678f5652c2,581587,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Junk Lead,,130,,0,7.0,2.33,262.0,Page Visited on Website,18-06-2016 6:39,52c73a3d-727c-11e5-a199-22000aa4133b,155ff10a-feff-4cdb-ab8e-fa0133e6ef60,03-05-2016 13:08,03-05-2016 13:08,13-05-2016 13:52,03-05-2016 13:08,,,Mumbai,Maharashtra,India,,,,,,,,,,Hospitality Management,MAT,Select,Student,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Already a student,Worst,No,No,,Student of SomeSchool,Mumbai,India,Consumer Durables,High,01.High,02.Medium,,,,,17.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,Page Visited on Website,18-06-2016 6:39,,18-06-2016 6:39,,,,,,,,,,,,,,,,0,499,Select,Better Career Prospects,No,No,Mumbai,Yes,DAeEVmL,PTidBco,5auqro4m@fciuw.com
7991cf45-d40f-4570-ab38-01f19196b271,603669,,Lead Add Form,,,,,Reference,,,,,No,No,Lost,,0,,0,,,,,,,,,02-06-2016 12:33,06-06-2016 13:33,,,,,,,,,,,,,,,,Marketing Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Low in Relevance,No,No,,Other Leads,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Next year,Required for getting promotion,Aware,Select,Helps to grow professionally,Useful,Timing,Stopped studying formal courses long back,High Match,No,,Select,,Seems interested,,,Modified,06-06-2016 13:33,,,,,,,,,,,,,,,,,,0,31,Select,Better Career Prospects,No,No,Mumbai,No,knxFLfj,wrbJnXU,qwqs1mjm@givnu.com
79d12483-d817-4fab-8ab0-7fff6c5581cb,613506,,Landing Page Submission,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,No,No,Not Interested,,150,,0,5.0,2.5,245.5,Email Opened,25-06-2016 9:52,52c73a3d-727c-11e5-a199-22000aa4133b,9c39bbaa-381e-4fae-84c1-77d28ea197b5,14-06-2016 10:25,14-06-2016 4:47,15-06-2016 9:44,14-06-2016 10:25,,,Mumbai,Maharashtra,India,,,,,,,,,,Media and Advertising,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Interested in other courses,Worst,No,No,,Other Leads,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,Email Opened,25-06-2016 9:52,,25-06-2016 9:52,,,,,,,,,,,,,,,,0,421,Select,Better Career Prospects,No,No,Mumbai,Yes,OTiHCnJ,kShsVQG,i79sb5q0@iyvrk.com
79d55284-fddc-431e-8681-6a666f133dd4,615740,ansaribushra93@gmail.com,API,,8600917879	8149137225,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Qualified,,80,,0,2.0,1.0,580.0,SMS Sent,17-07-2016 10:38,,,,16-06-2016 8:17,16-06-2016 12:01,16-06-2016 8:42,,,Bhiwandi,,India,,,,,,,,,,Business Administration,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,Leads Support,Other Leads,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,17-07-2016 10:38,,17-07-2016 10:38,,,,,,,,,,,,,,,,1,1871,Select,Better Career Prospects,No,No,Select,No,HTmWAVv,DTCXlem,
7b053c19-2166-43f6-8e08-d1c872797ce4,587348,E Clinical Work,Lead Add Form,,,,,Reference,,,,,No,No,Unreachable,,0,,0,0.0,0.0,0.0,SMS Sent,28-06-2016 10:41,,,,11-05-2016 10:20,21-05-2016 6:59,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Select,India,Consumer Durables,High,02.Medium,01.High,,,,,14.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,28-06-2016 10:41,,28-06-2016 10:41,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,kGVGCmG,BqmZjLW,
7b748342-c6ce-4995-87b9-8c9c159def66,601521,,Landing Page Submission,,,,,Google,CPC,Hi Pl guide me which course is sustainable for me,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Unreachable,,165,,0,4.0,4.0,52.33,Email Opened,08-08-2016 12:53,6873705b-0398-11e5-981b-22000a9700b4,7cde3a1d-1973-45a8-9213-7e583f556206,31-05-2016 6:44,31-05-2016 6:42,02-06-2016 11:59,31-05-2016 6:44,,,Mumbai,Maharashtra,India,,,,,,,,,,Finance Management,MAT,Student of SomeSchool,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Immediate,Required for continuing current job,"Not aware, someone recommended",Select,Helps to grow professionally,Select,Select,Select,Select,No,,Select,,,,,Email Opened,08-08-2016 12:53,,08-08-2016 12:53,,,,,,,,,,,,,,,,0,79,Student of SomeSchool,Better Career Prospects,No,No,Mumbai,No,HCatMoS,kviVyEm,x4y5ezq4@qiaxj.com
7b877979-1929-4906-b572-db2bb40ab199,624348,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Closed,,52,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,25-06-2016 8:51,29-07-2016 7:15,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,HPGD/JL16/1744,Closed by Horizzon,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,29-07-2016 0:00,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,29-07-2016 7:15,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,KgVXCgK,GhWKNWh,
7b8b78be-e4d7-4a9e-baad-421da45bb3b1,601864,duplicate lead,API,,,,,Olark Chat,,,,,No,No,Junk Lead,,930,,0,0.0,0.0,0.0,Email Link Clicked,22-06-2016 2:50,,,,31-05-2016 11:40,17-06-2016 11:59,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Link Clicked,22-06-2016 2:50,,22-06-2016 2:50,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,qrTojGJ,lyXvfAf,
